Current Team,Last_Name,First_Name,No,Position,Pos_OVR,Pos_Prime,Pos_Second,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country,Captaincy,Shoots
Ferris State,Merrick,Adyn,,F,F,F,,,"6'1""",201.0,2005,"Saline, MI, USA",73.0,,,,,,Saline,MI,USA,,R
Ferris State,Rapalje,Carter,,F,F,F,,,"5'11""",170.0,2001,"Burlington, VT, USA",71.0,,,,,,Burlington,VT,USA,,R
Ferris State,Rowe,Tanner,,F,F,F,,,"6'1""",190.0,2002,"Calumet, MI, USA",73.0,,,,,,Calumet,MI,USA,,L
Ferris State,Wallack,Riley,,F,F,F,,,"6'6""",249.0,2001,"South Surrey, BC, CAN",78.0,,,,,,South Surrey,BC,CAN,,L
Ferris State,Zary,Josh,,F,F,F,,,"6'1""",190.0,2001,"Nanaimo, BC, CAN",73.0,,,,,,Nanaimo,BC,CAN,,L
Harvard,Charette,Ben,31,G,G,G,,,"6'3""",183.0,2003,"Aurora, ON, CAN",75.0,,,,,,Aurora,ON,CAN,,L
Harvard,Zhang,Evan,1,G,G,G,,,"6'2""",165.0,2006,"Sherborn, MA, USA",74.0,,,,,,Sherborn,MA,USA,,L
Harvard,Biotti,Matthew,,D,D,D,,,"6'4""",181.0,2004,"Cambridge, MA, USA",76.0,,,,,,Cambridge,MA,USA,,R
Harvard,Bracco,Donato,,D,D,D,,,"5'10""",161.0,2007,"Locust Valley, NY, USA",70.0,,,,,,Locust Valley,NY,USA,,L
Harvard,Healey,Ryan,9,D,D,D,,,"6'0""",183.0,2004,"Chicago, IL, USA",72.0,,,,,,Chicago,IL,USA,,R
Harvard,Hejduk,David,10,D,D,D,,,"6'2""",205.0,2004,"Parker, CO, USA",74.0,,,,,,Parker,CO,USA,,R
Harvard,Keohane,Sean,5,D,D,D,,,"6'4""",205.0,2004,"Boston, MA, USA",76.0,,,,,,Boston,MA,USA,,L
Harvard,Langenbrunner,Mason,22,D,D,D,,,"6'3""",194.0,2002,"Dallas, TX, USA",75.0,,,,,,Dallas,TX,USA,C,R
Harvard,Mackey,James,,D,D,D,,,"6'6""",243.0,2005,"Villanova, PA, USA",78.0,,,,,,Villanova,PA,USA,,L
Harvard,Murray,Drake,,D,D,D,,,"6'1""",201.0,2006,"Manhattan Beach, CA, USA",73.0,,,,,,Manhattan Beach,CA,USA,,R
Harvard,St-Louis,Lucas,26,D,D,D,,,"5'11""",181.0,2005,"Burlington, VT, USA",71.0,,,,,,Burlington,VT,USA,,L
Harvard,Callow,Michael,18,RW,F,RW,LW,,"6'4""",207.0,2004,"Boston, MA, USA",76.0,,,,,,Boston,MA,USA,,R
Harvard,Fine,Ryan,11,F,F,F,,,"5'9""",183.0,2005,"Center Moriches, NY, USA",69.0,,,,,,Center Moriches,NY,USA,,R
Harvard,Gallant,Richard,,LW,F,LW,,,"5'8""",170.0,2007,"Concord, MA, USA",68.0,,,,,,Concord,MA,USA,,L
Harvard,Guzzo,Salvatore,23,F,F,F,,,"6'1""",185.0,2005,"Old Tappan, NJ, USA",73.0,,,,,,Old Tappan,NJ,USA,,R
Harvard,Hejduk,Marek,13,F,F,F,,,"6'1""",190.0,2004,"Parker, CO, USA",73.0,,,,,,Parker,CO,USA,,R
Harvard,Hughes,William,17,C,F,C,,,"6'3""",216.0,2004,"Andover, MA, USA",75.0,,,,,,Andover,MA,USA,,R
Harvard,Johnson,Cameron,21,C,F,C,,,"5'10""",168.0,2004,"Vancouver, BC, CAN",70.0,,,,,,Vancouver,BC,CAN,,L
Harvard,Lane,Aidan,,RW,F,RW,LW,,"6'1""",192.0,2007,"Mississauga, ON, CAN",73.0,,,,,,Mississauga,ON,CAN,,R
Harvard,MacDonald,Ben,19,C,F,C,,,"6'1""",194.0,2004,"Weston, MA, USA",73.0,,,,,,Weston,MA,USA,,L
Harvard,McDonough,Will,16,C,F,C,,,"6'2""",201.0,2005,"Duxbury, MA, USA",74.0,,,,,,Duxbury,MA,USA,,R
Harvard,Miller,Joe,12,C,F,C,,,"5'10""",165.0,2002,"Minneapolis, MN, USA",70.0,,,,,,Minneapolis,MN,USA,C,R
Harvard,Ruohonen,Heikki,,C,F,C,,,"6'2""",205.0,2006,"Helsinki, FIN",74.0,,,,,,Helsinki,,FIN,,L
Harvard,Scholle,Sully,14,F,F,F,,,"5'10""",176.0,2003,"Chaska, MN, USA",70.0,,,,,,Chaska,MN,USA,,L
Harvard,Severo,Casey,29,C,F,C,,,"5'11""",181.0,2001,"Pittsford, NY, USA",71.0,,,,,,Pittsford,NY,USA,,R
Harvard,Solovey,Justin,25,F,F,F,,,"6'2""",209.0,2004,"Holmdel, NJ, USA",74.0,,,,,,Holmdel,NJ,USA,,L
Harvard,Stefanek,Chase,,C,F,C,,,"6'2""",192.0,2006,"Yorba Linda, CA, USA",74.0,,,,,,Yorba Linda,CA,USA,,L
Harvard,Thompson,Mick,27,LW,F,LW,,,"5'9""",192.0,2004,"Toronto, ON, CAN",69.0,,,,,,Toronto,ON,CAN,,L
Harvard,Tresca,Philip,7,C,F,C,,,"6'0""",196.0,2002,"Boston, MA, USA",72.0,,,,,,Boston,MA,USA,,R
Holy Cross,Hogg,Louden,1,G,G,G,,,"5'11""",170.0,2002,"Cheyenne, WY, USA",71.0,,,,,,Cheyenne,WY,USA,,L
Holy Cross,Leroux,Danick,30,G,G,G,,,"6'2""",201.0,2005,"Candiac, QC, CAN",74.0,,,,,,Candiac,QC,CAN,,L
Holy Cross,Mackenzie,Connor,33,G,G,G,,,"6'0""",179.0,2002,"Toronto, ON, CAN",72.0,,,,,,Toronto,ON,CAN,,L
Holy Cross,Biakabutuka,Anthony,4,D,D,D,,,"6'3""",194.0,2006,"Longueuil, QC, CAN",75.0,,,,,,Longueuil,QC,CAN,,L
Holy Cross,Buckley,Ryan,8,D,D,D,,,"6'1""",179.0,2004,"Warwick, RI, USA",73.0,,,,,,Warwick,RI,USA,,R
Holy Cross,Elias,William,13,D,D,D,,,"6'0""",179.0,2003,"Weston, MA, USA",72.0,,,,,,Weston,MA,USA,,R
Holy Cross,Gagno,Brody,3,D,D,D,,,"6'1""",190.0,2002,"South Surrey, BC, CAN",73.0,,,,,,South Surrey,BC,CAN,,R
Holy Cross,Getz,Lachlan,2,D,D,D,,,"6'3""",185.0,2002,"Northfield, IL, USA",75.0,,,,,,Northfield,IL,USA,,R
Holy Cross,Johnston,Owain,14,D,D,D,,,"6'1""",194.0,2003,"Toronto, ON, CAN",73.0,,,,,,Toronto,ON,CAN,,R
Holy Cross,LeFranc,Ben,23,D,D,D,,,"5'9""",176.0,2003,"Penticton, BC, CAN",69.0,,,,,,Penticton,BC,CAN,,R
Holy Cross,McCall,Quinn,37,D,D,D,,,"5'11""",181.0,2005,"St. John, IN, USA",71.0,,,,,,St. John,IN,USA,,R
Holy Cross,Oliphant,Mack,27,D,D,D,,,"6'3""",194.0,2002,"Northbrook, IL, USA",75.0,,,,,,Northbrook,IL,USA,,R
Holy Cross,Troutwine,Will,5,D,D,D,,,"6'3""",216.0,2002,"Eveleth, MN, USA",75.0,,,,,,Eveleth,MN,USA,,L
Holy Cross,Williams,Dax,24,D,D,D,,,"6'0""",201.0,2005,"Calgary, AB, CAN",72.0,,,,,,Calgary,AB,CAN,,L
Holy Cross,Abgrall,Michael,11,C,F,C,,,"5'11""",172.0,2003,"Richmond, BC, CAN",71.0,,,,,,Richmond,BC,CAN,,L
Holy Cross,Carone,Anthony,7,F,F,F,,,"6'1""",183.0,2003,"Pittsburgh, PA, USA",73.0,,,,,,Pittsburgh,PA,USA,,R
Holy Cross,DeBoer,Matt,17,,,,,,"6'0""",185.0,2002,"Madison, NJ, USA",72.0,,,,,,Madison,NJ,USA,,R
Holy Cross,Eyre,Noah,38,F,F,F,,,"5'11""",176.0,2004,"Vienna, VA, USA",71.0,,,,,,Vienna,VA,USA,,R
Holy Cross,Gagno,Ty,18,F,F,F,,,"6'2""",185.0,2003,"Langley, BC, CAN",74.0,,,,,,Langley,BC,CAN,,R
Holy Cross,Heinke,Timothy,6,RW,F,RW,,,"6'1""",194.0,2001,"Kensington, CT, USA",73.0,,,,,,Kensington,CT,USA,,R
Holy Cross,Hymovitch,David,10,F,F,F,,,"5'11""",176.0,2003,"Phoenix, AZ, USA",71.0,,,,,,Phoenix,AZ,USA,,R
Holy Cross,Kim,Owen,21,F,F,F,,,"5'8""",161.0,2004,"North Vancouver, BC, CAN",68.0,,,,,,North Vancouver,BC,CAN,,R
Holy Cross,Kursonis,Matt,12,C,F,C,LW,,"6'1""",187.0,2004,"Worcester, MA, USA",73.0,,,,,,Worcester,MA,USA,,L
Holy Cross,Phillips,Devin,20,F,F,F,,,"5'9""",170.0,2001,"Raleigh, NC, USA",69.0,,,,,,Raleigh,NC,USA,,L
Holy Cross,Reardon,Will,26,RW,F,RW,LW,,"6'6""",216.0,2004,"Philadelphia, PA, USA",78.0,,,,,,Philadelphia,PA,USA,,R
Holy Cross,Seymour,Jack,28,RW,F,RW,,,"5'11""",170.0,2001,"Chelsea, QC, CAN",71.0,,,,,,Chelsea,QC,CAN,,R
Holy Cross,Smith,Jarrod,15,F,F,F,,,"5'10""",165.0,2004,"West Vancouver, BC, CAN",70.0,,,,,,West Vancouver,BC,CAN,,R
Holy Cross,Solimine,Joe,34,C,F,C,,,"5'8""",165.0,2002,"Middleton, MA, USA",68.0,,,,,,Middleton,MA,USA,,L
Holy Cross,Stockfish,Jack,19,C,F,C,,,"6'4""",216.0,2002,"North Bay, ON, CAN",76.0,,,,,,North Bay,ON,CAN,,R
Holy Cross,Welsh,Connor,29,F,F,F,,,"5'11""",174.0,2004,"Greenwich, CT, USA",71.0,,,,,,Greenwich,CT,USA,,R
Lake Superior,Manji,Adam,,G,G,G,,,"6'5""",185.0,2003,"New Westminster, BC, CAN",77.0,,,,,,New Westminster,BC,CAN,,L
Lake Superior,Oke,Andrew,,G,G,G,,,"6'2""",190.0,2004,"Shelby Township, MI, USA",74.0,,,,,,Shelby Township,MI,USA,,L
Lake Superior,Richardson,Carter,,G,G,G,,,"6'2""",185.0,2005,"Dartmouth, NS, CAN",74.0,,,,,,Dartmouth,NS,CAN,,L
Lake Superior,Volsky,Nikita,,G,G,G,,,"6'2""",190.0,2004,"Minsk, BLR",74.0,,,,,,Minsk,,BLR,,L
Lake Superior,Antonacci,Luke,,D,D,D,,,"5'9""",170.0,2002,"Princeton, NJ, USA",69.0,,,,,,Princeton,NJ,USA,,R
Lake Superior,Bélanger,Samuel,,D,D,D,,,"6'4""",223.0,2004,"Montréal, QC, CAN",76.0,,,,,,Montréal,QC,CAN,,L
Lake Superior,Galloway,Tyson,,D,D,D,,,"6'4""",201.0,2003,"Kamloops, BC, CAN",76.0,,,,,,Kamloops,BC,CAN,,L
Lake Superior,Ranström,Max,,D,D,D,,,"5'11""",192.0,2004,"Filipstad, SWE",71.0,,,,,,Filipstad,,SWE,,L
Lake Superior,Beck,Ryan,,C,F,C,,,"5'9""",194.0,2002,"Linden, MI, USA",69.0,,,,,,Linden,MI,USA,,L
Lake Superior,DiVita,Gianni,,F,F,F,,,"6'4""",194.0,2005,"Grosse Pointe Farms, MI, USA",76.0,,,,,,Grosse Pointe Farms,MI,USA,,L
Lake Superior,Mangone,Calem,,RW,F,RW,,,"5'9""",165.0,2004,"Sault Ste. Marie, ON, CAN",69.0,,,,,,Sault Ste. Marie,ON,CAN,,R
Lake Superior,Mason,Matheson,,C,F,C,,,"6'0""",174.0,2004,"Toronto, ON, CAN",72.0,,,,,,Toronto,ON,CAN,,L
Lake Superior,Ramos,Hunter,,F,F,F,,,"5'9""",161.0,2005,"Fort Wayne, IN, USA",69.0,,,,,,Fort Wayne,IN,USA,,L
Lake Superior,Sasaki,Kazumo,,F,F,F,,,"5'10""",150.0,2005,"Nishitokyo, JPN",70.0,,,,,,Nishitokyo,,JPN,,L
Lake Superior,Shaw,Reese,,C,F,C,RW,,"6'2""",194.0,2005,"Coon Rapids, MN, USA",74.0,,,,,,Coon Rapids,MN,USA,,R
Lake Superior,Sobush,Pierson,,LW,F,LW,,,"5'9""",170.0,2004,"Sudbury, ON, CAN",69.0,,,,,,Sudbury,ON,CAN,,L
Lindenwood,Beerman,Liam,35,G,G,G,,,"6'0""",165.0,2004,"Marquette, MI, USA",72.0,,,,,,Marquette,MI,USA,,L
Lindenwood,Knapp,Klayton,31,G,G,G,,,"6'0""",190.0,2003,"Sylvania, OH, USA",72.0,,,,,,Sylvania,OH,USA,,L
Lindenwood,Ronan,Colin,29,G,G,G,,,"6'2""",190.0,2003,"Saugus, MA, USA",74.0,,,,,,Saugus,MA,USA,,L
Lindenwood,Bevilacqua,Michael,15,D,D,D,,,"6'2""",205.0,2003,"Hamburg, NY, USA",74.0,,,,,,Hamburg,NY,USA,,L
Lindenwood,Delaney,Jacob,8,D,D,D,,,"6'2""",218.0,2004,"Glen Ellyn, IL, USA",74.0,,,,,,Glen Ellyn,IL,USA,,L
Lindenwood,Elias,Ethan,18,D,D,D,,,"5'8""",187.0,2003,"Maple Grove, MN, USA",68.0,,,,,,Maple Grove,MN,USA,,R
Lindenwood,Gengle,Connor,4,D,D,D,,,"5'9""",150.0,2005,"Grand Rapids, MI, USA",69.0,,,,,,Grand Rapids,MI,USA,,L
Lindenwood,Mortensen,Brody,28,D,D,D,,,"6'1""",185.0,2004,"Humboldt, SK, CAN",73.0,,,,,,Humboldt,SK,CAN,,L
Lindenwood,Seed,Nolan,24,D,D,D,,,"5'11""",168.0,2002,"Newboro, ON, CAN",71.0,,,,,,Newboro,ON,CAN,,L
Lindenwood,Wong,Jonathan,3,D,D,D,,,"5'9""",161.0,2004,"North Vancouver, BC, CAN",69.0,,,,,,North Vancouver,BC,CAN,,R
Lindenwood,Yakesh,Brady,7,D,D,D,,,"5'9""",179.0,2003,"Delano, MN, USA",69.0,,,,,,Delano,MN,USA,,R
Lindenwood,Evans,John,14,F,F,F,,,"5'10""",161.0,2002,"South Surrey, BC, CAN",70.0,,,,,,South Surrey,BC,CAN,,R
Lindenwood,Fletcher,Jacob,10,F,F,F,,,"5'9""",170.0,2004,"Midland, ON, CAN",69.0,,,,,,Midland,ON,CAN,,R
Lindenwood,Fontaine,Louis-Philippe,19,C,F,C,,,"5'9""",203.0,2004,"Chambly, QC, CAN",69.0,,,,,,Chambly,QC,CAN,,L
Lindenwood,Hipkin,Ty,20,F,F,F,,,"5'11""",181.0,2003,"High River, AB, CAN",71.0,,,,,,High River,AB,CAN,,L
Lindenwood,Houde,Olivier,22,C,F,C,,,"6'1""",181.0,2004,"Dosquet, QC, CAN",73.0,,,,,,Dosquet,QC,CAN,,L
Lindenwood,Kuzma,Drew,9,F,F,F,,,"6'6""",218.0,2002,"St. Albert, AB, CAN",78.0,,,,,,St. Albert,AB,CAN,,L
Lindenwood,Loughman,Tyler,26,F,F,F,,,"5'11""",174.0,2003,"St. Louis, MO, USA",71.0,,,,,,St. Louis,MO,USA,,R
Lindenwood,McIsaac,Brady,27,F,F,F,,,"5'9""",165.0,2004,"Prince George, BC, CAN",69.0,,,,,,Prince George,BC,CAN,,L
Lindenwood,Mercier,Jaeden,23,F,F,F,,,"5'11""",170.0,2002,"Saskatoon, SK, CAN",71.0,,,,,,Saskatoon,SK,CAN,,R
Lindenwood,Morneau,Giovanni,6,C,F,C,,,"5'9""",168.0,2003,"Ottawa, ON, CAN",69.0,,,,,,Ottawa,ON,CAN,,R
Lindenwood,Raesler,Adam,13,F,F,F,,,"6'1""",185.0,2003,"Edmonton, AB, CAN",73.0,,,,,,Edmonton,AB,CAN,,L
Lindenwood,Rego,Anselmo,16,F,F,F,,,"5'9""",176.0,2005,"Brampton, ON, CAN",69.0,,,,,,Brampton,ON,CAN,,R
Lindenwood,Savoie,Charles,11,LW,F,LW,,,"6'2""",168.0,2003,"St-Eustache, QC, CAN",74.0,,,,,,St-Eustache,QC,CAN,,L
Lindenwood,Schmiedlin,Patrick,17,C,F,C,,,"6'1""",185.0,2002,"Culver, IN, USA",73.0,,,,,,Culver,IN,USA,,L
Lindenwood,Southgate,Jake,21,C,F,C,,,"5'11""",185.0,2002,"North Battleford, SK, CAN",71.0,,,,,,North Battleford,SK,CAN,,L
Lindenwood,Winemaster,Will,5,RW,F,RW,LW,,"6'3""",205.0,2003,"Chicago, IL, USA",75.0,,,,,,Chicago,IL,USA,,R
Lindenwood,Zielke,Ethan,12,F,F,F,,,"5'10""",179.0,2003,"Calgary, AB, CAN",70.0,,,,,,Calgary,AB,CAN,,L
Long Island,Bickle,Carter,,G,G,G,,,"6'1""",181.0,2004,"Brooklin, ON, CAN",73.0,,,,,,Brooklin,ON,CAN,,L
Long Island,Renaud,Lukas,,G,G,G,,,"6'2""",194.0,2004,"Montréal, QC, CAN",74.0,,,,,,Montréal,QC,CAN,,L
Long Island,Benoit,Nate,,D,D,D,,,"6'1""",187.0,2002,"Bow, NH, USA",73.0,,,,,,Bow,NH,USA,,L
Long Island,Dangos,Blake,,D,D,D,,,"5'10""",174.0,2002,"St. Louis, MO, USA",70.0,,,,,,St. Louis,MO,USA,,L
Long Island,Darby,Jack,,D,D,D,,,"6'4""",190.0,2004,"New Hartford, NY, USA",76.0,,,,,,New Hartford,NY,USA,,L
Long Island,Griebel,Trevor,,D,D,D,F,,"5'10""",165.0,2001,"Tampa, FL, USA",70.0,,,,,,Tampa,FL,USA,,L
Long Island,Hause,Luke,,D,D,D,,,"6'4""",194.0,2004,"St. Paul, MN, USA",76.0,,,,,,St. Paul,MN,USA,,L
Long Island,Dyke,Jaden,,C,F,C,,,"6'4""",205.0,2004,"St. John's, NL, CAN",76.0,,,,,,St. John's,NL,CAN,,L
Long Island,Funk,Brandon,,C,F,C,,,"5'10""",181.0,2005,"Winnipeg, MB, CAN",70.0,,,,,,Winnipeg,MB,CAN,,R
Long Island,Kinch,Dylan,,RW,F,RW,,,"5'11""",185.0,2004,"Salzburg, AUT",71.0,,,,,,Salzburg,,AUT,,R
Long Island,McDonald,Casey,,F,F,F,,,"6'1""",185.0,2001,"Kindersley, SK, CAN",73.0,,,,,,Kindersley,SK,CAN,,R
Long Island,McMahon,Johnny,,F,F,F,,,"5'11""",190.0,2004,"Oceanside, NY, USA",71.0,,,,,,Oceanside,NY,USA,,R
Long Island,Rylance,Brett,,C,F,C,,,"5'9""",181.0,2001,"Edmonton, AB, CAN",69.0,,,,,,Edmonton,AB,CAN,,L
Long Island,Serdachny,Noah,,F,F,F,,,"6'1""",190.0,2003,"Edmonton, AB, CAN",73.0,,,,,,Edmonton,AB,CAN,,R
Maine,Boija,Albin,30,G,G,G,,,"6'1""",194.0,2003,"Sundsvall, SWE",73.0,,,,,,Sundsvall,,SWE,,L
Maine,Rousseau,Mathis,32,G,G,G,,,"5'11""",174.0,2004,"Montréal, QC, CAN",71.0,,,,,,Montréal,QC,CAN,,L
Maine,Stewart,Gage,35,G,G,G,,,"6'1""",194.0,2003,"Marathon, ON, CAN",73.0,,,,,,Marathon,ON,CAN,,L
Maine,Arnott,Grayson,23,D,D,D,,,"5'9""",154.0,2001,"Toronto, ON, CAN",69.0,,,,,,Toronto,ON,CAN,,R
Maine,Chabrier,Brandon,15,D,D,D,,,"6'0""",185.0,2002,"Bayville, NY, USA",72.0,,,,,,Bayville,NY,USA,,R
Maine,Coughlin,Luke,10,D,D,D,,,"5'10""",183.0,2005,"Charlottetown, PE, CAN",70.0,,,,,,Charlottetown,PE,CAN,,L
Maine,Djurasevic,Frank,44,D,D,D,,,"6'2""",201.0,2002,"New Rochelle, NY, USA",74.0,,,,,,New Rochelle,NY,USA,,R
Maine,Holt,Brandon,4,D,D,D,,,"5'11""",181.0,2001,"Grand Forks, ND, USA",71.0,,,,,,Grand Forks,ND,USA,,L
Maine,Langlois,Jérémy,7,D,D,D,,,"6'1""",185.0,2003,"Ste-Brigitte-de-Laval, QC, CAN",73.0,,,,,,Ste-Brigitte-de-Laval,QC,CAN,,L
Maine,Motew,Simon,18,D,D,D,,,"6'1""",190.0,2003,"Highland Park, IL, USA",73.0,,,,,,Highland Park,IL,USA,,R
Maine,Nobes,Bodie,34,D,D,D,,,"5'10""",190.0,2003,"Kitchener, ON, CAN",70.0,,,,,,Kitchener,ON,CAN,,R
Maine,Peterson,Lukas,2,D,D,D,,,"5'10""",168.0,2006,"Waldwick, NJ, USA",70.0,,,,,,Waldwick,NJ,USA,,R
Maine,Usereau,Loic,16,D,D,D,,,"6'0""",176.0,2004,"Saint-Michel, QC, CAN",72.0,,,,,,Saint-Michel,QC,CAN,,L
Maine,Wasmer,Julien,,D,D,D,,,"6'2""",190.0,2005,"Montréal, QC, CAN",74.0,,,,,,Montréal,QC,CAN,,L
Maine,Calafiore,Anthony,28,RW,F,RW,,,"5'9""",170.0,2002,"Staten Island, NY, USA",69.0,,,,,,Staten Island,NY,USA,,R
Maine,Fowler,Owen,12,LW,F,LW,,,"5'10""",190.0,2002,"Tewksbury, MA, USA",70.0,,,,,,Tewksbury,MA,USA,,L
Maine,Freel,Thomas,26,C,F,C,,,"6'0""",190.0,2001,"Aberdeen, GBR",72.0,,,,,,Aberdeen,,GBR,,L
Maine,Gerrior,Will,22,LW,F,LW,,,"5'10""",179.0,2004,"Halifax, NS, CAN",70.0,,,,,,Halifax,NS,CAN,,L
Maine,James,Brock,24,RW,F,RW,,,"6'2""",201.0,2004,"Falmouth, ME, USA",74.0,,,,,,Falmouth,ME,USA,,R
Maine,Komarov,Oskar,38,RW,F,RW,,,"6'0""",201.0,2003,"Uusikaarlepyy, FIN",72.0,,,,,,Uusikaarlepyy,,FIN,,R
Maine,Lipinski,Jaden,41,C,F,C,RW,,"6'4""",209.0,2004,"Scottsdale, AZ, USA",76.0,,,,,,Scottsdale,AZ,USA,,R
Maine,Marques,Miguel,43,RW,F,RW,,,"5'11""",185.0,2006,"Prince George, BC, CAN",71.0,,,,,,Prince George,BC,CAN,,R
Maine,Nadeau,Josh,20,RW,F,RW,LW,,"5'9""",170.0,2003,"St-François-de-Madawaska, NB, CAN",69.0,,,,,,St-François-de-Madawaska,NB,CAN,,R
Maine,Peluso,Nick,21,F,F,F,,,"5'8""",174.0,2004,"Rochester, NY, USA",68.0,,,,,,Rochester,NY,USA,,R
Maine,Pichette,Thomas,29,C,F,C,,,"5'11""",187.0,2003,"Maskinongé, QC, CAN",71.0,,,,,,Maskinongé,QC,CAN,,R
Maine,Poirier,Justin,93,RW,F,RW,,,"5'8""",185.0,2006,"Salaberry-de-Valleyfield, QC, CAN",68.0,,,,,,Salaberry-de-Valleyfield,QC,CAN,,R
Maine,Russell,Charlie,11,F,F,F,,,"5'11""",174.0,2003,"Skaneateles, NY, USA",71.0,,,,,,Skaneateles,NY,USA,,R
Maine,Scott,Max,27,F,F,F,,,"6'0""",185.0,2002,"San Jose, CA, USA",72.0,,,,,,San Jose,CA,USA,,L
Maine,Taylor,James,,C,F,C,,,"6'6""",225.0,2004,"Ottawa, ON, CAN",78.0,,,,,,Ottawa,ON,CAN,,L
Mass Lowell,Elliott,Austin,,G,G,G,,,"6'2""",185.0,2004,"Strathmore, AB, CAN",74.0,,,,,,Strathmore,AB,CAN,,L
Mass Lowell,Goich,Nikola,,G,G,G,,,"6'4""",174.0,2004,"Homer Glen, IL, USA",76.0,,,,,,Homer Glen,IL,USA,,R
Mass Lowell,Jones,Kyle,,G,G,G,,,"6'3""",179.0,2007,"Bakersfield, CA, USA",75.0,,,,,,Bakersfield,CA,USA,,L
Mass Lowell,Richard,Samuel,,G,G,G,,,"6'0""",170.0,2001,"Ste-Catherine, QC, CAN",72.0,,,,,,Ste-Catherine,QC,CAN,,L
Mass Lowell,Solomon,Jack,,G,G,G,,,"6'2""",185.0,2005,"St. Louis, MO, USA",74.0,,,,,,St. Louis,MO,USA,,L
Mass Lowell,Classon,August,,D,D,D,,,"6'0""",185.0,2004,"Stockholm, SWE",72.0,,,,,,Stockholm,,SWE,,L
Mass Lowell,Grumley,Stevie,,D,D,D,,,"5'8""",150.0,2007,"Manhattan Beach, CA, USA",68.0,,,,,,Manhattan Beach,CA,USA,,R
Mass Lowell,Johnson,James,,D,D,D,,,"6'6""",203.0,2004,"Ajax, ON, CAN",78.0,,,,,,Ajax,ON,CAN,,R
Mass Lowell,Kroll,Ryan,,D,D,D,,,"6'1""",190.0,2006,"Plainfield, IL, USA",73.0,,,,,,Plainfield,IL,USA,,L
Mass Lowell,Mathurin,Tnias,,D,D,D,,,"6'3""",201.0,2004,"Ajax, ON, CAN",75.0,,,,,,Ajax,ON,CAN,,L
Mass Lowell,Misskey,Nate,,D,D,D,,,"6'4""",212.0,2005,"Melfort, SK, CAN",76.0,,,,,,Melfort,SK,CAN,,R
Mass Lowell,Mori,Josh,,D,D,D,,,"5'11""",174.0,2004,"Richmond, BC, CAN",71.0,,,,,,Richmond,BC,CAN,,L
Mass Lowell,Olsen,Carson,,D,D,D,,,"5'11""",154.0,2006,"Warman, SK, CAN",71.0,,,,,,Warman,SK,CAN,,R
Mass Lowell,Payne,Dominic,,D,D,D,,,"6'1""",176.0,2004,"North Vancouver, BC, CAN",73.0,,,,,,North Vancouver,BC,CAN,,R
Mass Lowell,Shipley,Luke,,D,D,D,,,"6'0""",187.0,2004,"Powell River, BC, CAN",72.0,,,,,,Powell River,BC,CAN,,R
Mass Lowell,Adaszynski,David,,F,F,F,,,"5'11""",196.0,2005,"Burnaby, BC, CAN",71.0,,,,,,Burnaby,BC,CAN,,L
Mass Lowell,Ahearn,Jason,,F,F,F,,,"5'11""",170.0,2001,"Staten Island, NY, USA",71.0,,,,,,Staten Island,NY,USA,,L
Mass Lowell,Buttazzoni,Diego,,C,F,C,,,"5'9""",183.0,2006,"Langley, BC, CAN",69.0,,,,,,Langley,BC,CAN,,L
Mass Lowell,Jacobs,Easton,,F,F,F,,,"6'3""",190.0,2006,"Muskegon, MI, USA",75.0,,,,,,Muskegon,MI,USA,,L
Mass Lowell,Lonsdale,Cole,,C,F,C,LW,,"5'11""",170.0,2004,"Mississauga, ON, CAN",71.0,,,,,,Mississauga,ON,CAN,,L
Mass Lowell,Romeo,Nicky,,LW,F,LW,,,"6'0""",181.0,2005,"New City, NY, USA",72.0,,,,,,New City,NY,USA,,L
Mass Lowell,Wakely,Dalyn,,C,F,C,,,"6'1""",198.0,2004,"Port Hope, ON, CAN",73.0,,,,,,Port Hope,ON,CAN,,R
Mass. Lowell,Elliott,Austin,,G,G,G,,,"6'2""",185.0,2004,"Strathmore, AB, CAN",74.0,,,,,,Strathmore,AB,CAN,,L
Mass. Lowell,Goich,Nikola,,G,G,G,,,"6'4""",174.0,2004,"Homer Glen, IL, USA",76.0,,,,,,Homer Glen,IL,USA,,R
Mass. Lowell,Jones,Kyle,,G,G,G,,,"6'3""",179.0,2007,"Bakersfield, CA, USA",75.0,,,,,,Bakersfield,CA,USA,,L
Mass. Lowell,Richard,Samuel,,G,G,G,,,"6'0""",170.0,2001,"Ste-Catherine, QC, CAN",72.0,,,,,,Ste-Catherine,QC,CAN,,L
Mass. Lowell,Solomon,Jack,,G,G,G,,,"6'2""",185.0,2005,"St. Louis, MO, USA",74.0,,,,,,St. Louis,MO,USA,,L
Mass. Lowell,Classon,August,,D,D,D,,,"6'0""",185.0,2004,"Stockholm, SWE",72.0,,,,,,Stockholm,,SWE,,L
Mass. Lowell,Grumley,Stevie,,D,D,D,,,"5'8""",150.0,2007,"Manhattan Beach, CA, USA",68.0,,,,,,Manhattan Beach,CA,USA,,R
Mass. Lowell,Johnson,James,,D,D,D,,,"6'6""",203.0,2004,"Ajax, ON, CAN",78.0,,,,,,Ajax,ON,CAN,,R
